No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200722,
2,07.00 WIB,Saat Teduh Bersama - Murka Kudus,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200722,
4,09.00 WIB,PA Wanita -,GRII BSD,http://www.grii-bsd.org/live/,,20200722,
5,10.00 WIB,PA Wanita & Lansia - Kristus & Pengembaraan Padang Gurun : Kristus & Nabi Palsu,Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200722,
7,15.30 WIB,Persekutuan Doa,GRII Melbourne,http://live.irecmelbourne.org/prayer,,20200722,
8,17.00 WIB,PA - Bagaimana Menafsirkan Alkitab (3) - Petunjuk dari Penulis Alkitab,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200722,
9,18.00 WIB,PD - Buah Roh : Kesabaran - Mengalahkan Kemarahan,Vik. Thermanto D. S. Samosir,http://tinyurl.com/GRIIDenpasar,https://zoom.us/j/8950688000,20200722,
10,18.00 WIB,Persekutuan Doa,GRII Singapura,https://zoom.us/j/96970546878?pwd=NXk3WlZESElxNkIwVGx6dGxFZDhIdz09,https://www.rec-singapore.org/persekutuan-doa/,20200722,
12,18.30 WIB,Persekutuan Doa,MRII Yogyakarta,http://bit.ly/mriiyogya,,20200722,
11,18.30 WIB,PD -,GRII Malang,http://bit.ly/griimalanglive,,20200722,
13,18.45 WIB,PA & PD -,GRII Andhika,https://us02web.zoom.us/j/89346687402,https://linktr.ee/grii.andhika,20200722,
14,19.00 WIB,Eksposisi Doa Bapa Kami (Eps 13),Pdt. Stephen Tong,https://www.youtube.com/c/reformedinjili,https://pusat.grii.org/live,20200722,
15,19.00 WIB,PD & PA - Kesenangan Allah,Pdt. Calvin Bangun,http://bit.ly/griikebonjeruklive,,20200722,
16,19.00 WIB,PA - Tragis & Ironis (2),Pdt. Christiady Cohen,https://zoom.us/j/156871211,,20200722,
18,19.30 WIB,PA -,GRII KG,https://griikg.org/live/,,20200722,
19,19.30 WIB,PD - Ucapan Syukur (5),Vik. Stephen B.,https://zoom.us/j/9831419595,,20200722,
20,19.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200722,
