No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200704,
2,06.30 WIB,Persekutuan Doa Pusat,GRII Pusat,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200704,
3,06.30 WIB,PD - Disatukan dalam Damai Sejahtera Kristus,Pdt. Sutjipto Subeno,https://zoom.us/j/2232232211,,20200704,
4,06.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200704,
5,07.00 WIB,Saat Teduh Bersama - Kitab Perjanjian : 2. Tentang Manusia,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200704,
6,07.00 WIB,Persekutuan Doa,GRII Kelapa Gading,https://griikg.org/live//,,20200704,
7,07.00 WIB,Persekutuan Doa,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200704,
8,07.00 WIB,Persekutuan Doa,GRII Karawaci,https://zoom.us/j/98538361319,Password (jika dibutuhkan) : doa,20200704,
9,07.00 WIB,Persekutuan Doa,MRII Makassar,https://us02web.zoom.us/j/5520095323?pwd=eTRLVjFnTkZSWHlZNkVkU0JGdzRFZz09,,20200704,
10,07.00 WIB,Persekutuan Doa,MRII Bogor,https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,,20200704,
11,07.30 WIB,Persekutuan Doa,MRII PIK,https://zoom.us/j/335979844,,20200704,
12,08.30 WIB,Tanya Jawab Umum GRII Karawaci,"Pdt. David Tong, 
 Pdt. Budi Sutrisno",https://www.youtube.com/channel/UCfTHYV5ssBlQGIREemrq51Q,,20200704,
13,10.00 WIB,PA Anak - 13 Rasul Tuhan Yesus :,MRII Depok,http://bit.ly/mriidepoklive,,20200704,
14,13.00 WIB,PA Anak -,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200704,
15,14.00 WIB,Women's Fellowship - Christ Jesus Our Wisdom (5),Vik. Rudy Phen,Pendaftaran hubungi WA : https://wa.me/628121051985,,20200704,
16,14.00 WIB,PA Remaja & Pemuda - Christ in The Old Testament :,GRII Singapura,https://grii-online.zoom.us/j/98546450584?pwd=dHRXVUw2b3F0QzVPU1dBM1JwbFpnUT09,https://www.rec-singapore.org/pemahaman-alkitab/pa-gabungan-remaja-dan-pemuda/,20200704,
17,14.00 WIB,Persekutuan Pra-Remaja,GRII Pondok Indah,"Zoom Meeting ID: 921 5144 6437,
 Password: 039453",,20200704,
18,14.00 WIB,Persekutuan Remaja,GRII Pondok Indah,"Zoom Meeting ID: 835 9036 6833,
 Password: 449481",,20200704,
19,15.00 WIB,"PA Remaja & Pemuda - Yuk, Menggali Alkitab :",Bp. Rudianto,https://zoom.us/j/8434545367,Live FB : http://facebook.com/mrii.depok,20200704,
25,16.00 WIB,PA Anak Seri Tokoh II - Pilih Mana Ya? - Para Rasul : Hantu vs Tuhan,Bp. Rachmat W.,https://www.youtube.com/watch?v=rNp2F9cZj3o,,20200704,
24,16.00 WIB,PA Remaja & Pemuda - Christ and the Super Heroes : Superman and Batman,Pdt. David Tong,https://www.griikarawaci.org/live,,20200704,
23,16.00 WIB,PA Remaja,GRII Andhika,https://linktr.ee/grii.andhika,,20200704,
20,16.00 WIB,PA Pemuda & Pekerja - Wise Living : Life & Death,Bp. Kenny Ruben,https://griikg.org/live/,,20200704,
21,16.00 WIB,Persekutuan Doa,GRII Buaran,http://bit.ly/griibuaranlive,,20200704,
22,16.00 WIB,PA Remaja - Westminster Shorter Cathecism : Question 10,Pdt. Amin Khouw,https://zoom.us/j/87674581530,,20200704,
26,16.30 WIB,PA Pemuda -,GRII Kebon Jeruk,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200704,
27,16.45 WIB,PA Pemuda -,GRII BSD,https://zoom.us/j/2425743816,,20200704,
35,17.00 WIB,PA Pemuda,GRII Cikarang,https://www.youtube.com/user/griicikarang,Zoom Meeting ID : 885 4647 7055,20200704,
34,17.00 WIB,PA Remaja & Pemuda -,GRII Semarang,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200704,
